,srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,tat_in_days
1879,2883213,AA,2,110018,233,233,228,A,ADLD,201304,2018-01-01,2017-12-11,2018-02-18,4150,2018-02-20,12.148386975440264
1880,2899289,AJ,2,110018,233,233,228,A,ADLD,110029,2017-07-28,2015-09-05,2018-02-23,4388,2018-02-26,12.035665776184423
1881,2876312,AJ,1,400059,233,233,131,A,ADLD,400031,2017-05-11,2017-04-30,2018-02-16,4398,2018-03-01,12.618582587395984
1882,2900905,C,1,400059,233,233,131,A,ADLD,400080,2017-04-27,2017-04-27,2018-02-23,4545,2018-02-24,12.56230245755641
1883,2900503,AN,21,110015,233,233,131,C,ADLD,151507,2017-04-07,2017-04-05,2018-02-23,4580,2018-03-06,13.488986964549273
1884,2883675,C,1,400059,233,233,131,A,ADLD,400072,2017-05-06,2017-01-19,2018-02-18,4545,2018-03-06,12.56229162601677
1885,2994207,AI,27,110034,233,233,131,A,ADLD,110031,2017-11-25,2017-11-25,2018-03-18,4388,2018-03-26,11.555391250208402
1886,2987892,AJ,2,110018,233,233,228,B,ADLD,250002,2017-10-29,2017-05-17,2018-03-16,4388,2018-03-23,13.274245406855222
1887,3054301,AI,8,700064,233,233,131,A,ADLD,700017,2017-11-24,2017-11-24,2018-04-04,4499,2018-04-09,12.324054376434326
1888,3051300,AJ,23,400001,233,233,131,A,ADLD,411039,2017-11-02,2017-11-01,2018-04-03,4398,2018-04-09,12.125856831408825
1889,3079074,AN,7,500004,233,233,131,A,ADLD,500064,2017-05-22,2017-05-20,2018-04-12,4403,2018-04-20,12.932971778050923
1890,2990323,AN,21,110015,233,245,131,A,ADLD,110088,2017-06-03,2017-06-01,2018-03-17,4580,2018-03-19,11.167651295099326
1891,3019538,C,3,560011,233,245,228,A,ADLD,560042,2018-02-13,2018-02-12,2018-03-26,4461,2018-04-04,12.710776450217057
1892,2908068,J,2,110018,201,201,131,D,ADLD,673028,2018-01-17,2018-01-09,2018-02-26,4415,2018-03-09,17.727407938542974
1893,2839025,AJ,6,160059,233,233,131,B,ADLD,160017,2017-05-18,2017-05-18,2018-02-04,4437,2018-02-28,13.062684985088886
1894,2987518,AJ,8,700064,233,233,131,C,ADLD,751006,2018-02-03,2018-02-03,2018-03-16,4499,2018-03-20,14.604052611302073
1895,3007124,AI,9,411016,233,233,131,C,ADLD,492001,2017-10-16,2017-10-15,2018-03-22,4021,2018-03-27,16.135194027413533
1896,3014956,AN,21,110015,233,233,131,B,ADLD,147301,2018-01-08,2018-01-04,2018-03-24,4580,2018-03-27,12.434228039153588
1897,3018561,AJ,25,560037,233,233,228,A,ADLD,560010,2018-03-06,2017-05-04,2018-03-26,4460,2018-04-03,11.81028471478874
1898,2876073,AN,2,110018,233,245,228,A,ADLD,110042,2018-01-07,2017-12-11,2018-02-16,4147,2018-02-22,13.224361711400398
1899,2839440,AN,21,110015,233,233,131,C,ADLD,141002,2017-11-21,2017-11-18,2018-02-05,4580,2018-02-09,13.474763799060494
1900,2938482,AN,21,110015,233,233,131,C,ADLD,143001,2017-07-21,2017-07-15,2018-03-04,4580,2018-03-12,13.477470330027849
1901,2985795,AJ,6,160059,233,233,228,B,ADLD,160002,2018-02-08,2017-12-08,2018-03-15,4437,2018-03-17,12.853256112581434
1902,2987317,AN,22,400104,233,233,131,C,ADLD,485001,2017-10-23,2017-10-14,2018-03-16,4581,2018-03-19,13.913223374682246
1903,3032413,C,1,400059,233,233,228,B,ADLD,452006,2018-03-06,2016-11-01,2018-03-28,4545,2018-03-31,13.47226295352954
1904,2848382,C,10,226010,233,233,228,B,ADLD,243001,2017-11-09,2017-02-07,2018-02-07,4444,2018-02-11,13.407955205330133
1905,2873268,AJ,2,110018,233,233,131,A,ADLD,110045,2016-08-10,2016-06-01,2018-02-15,4388,2018-02-19,12.24509600263433
1906,3027045,C,12,302006,233,233,131,B,ADLD,313001,2017-09-23,2017-09-21,2018-03-27,4453,2018-04-10,13.628000888131599
1907,2853904,AJ,2,110018,233,233,131,A,ADLD,122001,2017-11-13,2017-11-08,2018-02-09,4388,2018-02-13,12.261283738625178
1908,2993207,AN,8,700064,233,233,131,C,ADLD,751020,2017-05-09,2017-05-05,2018-03-17,4508,2018-03-19,14.904581620290173
1909,2962526,C,2,110018,308,233,228,A,ADLD,110032,2017-08-26,2017-06-06,2018-03-10,4091,2018-03-21,13.853529984902387
1910,3004296,AN,21,110015,233,233,131,B,ADLD,180012,2017-05-19,2017-04-08,2018-03-21,4580,2018-03-27,12.478516850795994
1911,3056696,AE,7,500004,233,233,228,B,ADLD,506001,2018-03-19,2018-03-15,2018-04-05,4476,2018-04-10,12.569850621170168
1912,2863633,C,3,560011,233,233,131,A,ADLD,560048,2017-09-25,2017-09-22,2018-02-12,4461,2018-02-15,13.087321377291943
1913,2885147,AJ,6,160059,0,233,131,A,ADLD,140307,2017-05-20,2017-05-20,2018-02-19,4437,2018-02-22,11.98693453587235
1914,2898151,AN,21,110015,233,233,131,A,ADLD,122006,2017-03-18,2017-03-11,2018-02-22,4580,2018-02-26,11.35091582132641
1915,2906101,AN,7,500004,233,233,131,A,ADLD,500032,2016-05-07,2016-05-04,2018-02-25,4403,2018-02-27,12.932928451892366
1916,2904549,AN,22,400104,233,233,131,A,ADLD,400709,2017-10-06,2017-10-01,2018-02-24,4581,2018-03-04,11.70096837041267
1917,2896060,AN,2,110018,233,233,131,A,ADLD,110096,2017-05-05,2018-03-08,2018-02-22,4147,2018-02-27,13.600971627713118
1918,2990092,AN,21,110015,233,233,228,A,ADLD,110060,2017-05-16,2017-05-05,2018-03-17,4580,2018-03-19,11.12533306138948
1919,2859982,K,1,400059,233,233,131,A,ADLD,400031,2017-04-26,2017-04-25,2018-02-10,4008,2018-02-17,15.618848073025546
1920,2993283,AA,24,110092,233,233,228,A,ADLD,201001,2018-02-28,2017-07-04,2018-03-17,4150,2018-03-21,11.64034677634567
1921,2981656,AN,21,110015,233,233,131,A,ADLD,201001,2018-02-22,2018-02-20,2018-03-15,4580,2018-03-22,11.457870505551647
1922,3016993,C,6,160059,233,233,228,B,ADLD,160047,2018-02-05,2017-10-23,2018-03-25,4549,2018-03-26,12.944712079802816
1923,3020178,C,2,110018,308,233,228,A,ADLD,110007,2018-03-05,2018-03-23,2018-03-26,4550,2018-03-31,11.915971725217354
1924,3055775,C,1,400059,233,233,131,B,ADLD,422006,2017-12-26,2017-12-26,2018-04-05,4545,2018-04-09,13.641053243253012
1925,2922744,AN,3,560011,233,245,131,A,ADLD,560001,2017-06-23,2017-05-15,2018-02-28,4467,2018-03-06,12.669135233113998
1926,2993704,C,3,560011,308,245,131,A,ADLD,560025,2017-11-03,2017-05-15,2018-03-18,4461,2018-03-27,12.920161996565955
1927,3094554,AN,21,110015,233,245,131,A,ADLD,110034,2017-11-23,2017-11-22,2018-04-18,4580,2018-04-20,11.16757818220676
1928,2888719,AN,2,110018,233,233,131,A,ADLD,110077,2017-12-16,2017-12-15,2018-02-20,4147,2018-02-22,13.600945902806476
1929,2853944,AN,22,400104,233,233,131,A,ADLD,382481,2018-01-19,2016-10-19,2018-02-09,4581,2018-02-15,11.676288707344657
1930,2909544,C,10,226010,233,233,131,A,ADLD,226010,2017-11-14,2017-11-14,2018-02-26,4444,2018-03-04,12.545294689019116
1931,2982999,AN,26,560066,308,233,228,A,ADLD,560068,2018-02-24,2017-02-06,2018-03-15,5001,2018-03-21,9.842128213374686
1932,2990579,AN,26,560066,233,233,131,B,ADLD,603202,2016-05-12,2016-05-10,2018-03-17,5001,2018-03-20,11.159001974025553
1933,2880636,C,2,110018,233,233,228,A,ADLD,110015,2018-01-10,2017-12-26,2018-02-17,4550,2018-02-25,11.915982556756994
1934,3043729,AJ,8,700064,233,233,131,A,ADLD,700067,2018-01-14,2018-01-14,2018-03-31,4499,2018-04-14,12.436955649730951
1935,2931809,AM,5,380009,233,245,131,A,ADLD,380051,2017-03-09,2017-03-09,2018-03-03,4034,2018-03-05,14.094285107516104
1936,2957358,AN,22,400104,233,233,131,A,ADLD,421003,2017-04-10,2017-04-08,2018-03-08,4581,2018-03-17,11.728445278592517
1937,2994391,AJ,8,700064,233,233,131,A,ADLD,700069,2017-08-17,2017-08-12,2018-03-18,4499,2018-03-23,12.436958357615861
1938,2832060,AN,21,110015,233,233,228,A,ADLD,122001,2018-01-18,2017-06-17,2018-02-02,4580,2018-02-05,11.141500488243505
1939,3056378,AJ,7,500004,233,233,131,C,ADLD,500043,2017-08-10,2017-05-17,2018-04-05,4474,2018-04-07,14.392866891855991
1940,3063149,AN,26,560066,233,233,131,A,ADLD,560016,2017-10-06,2017-09-28,2018-04-07,5001,2018-04-12,10.051466371737664
1941,2837259,AJ,3,560011,233,233,228,A,ADLD,560103,2018-01-14,2017-01-18,2018-02-03,4460,2018-02-05,12.318040585967804
1942,2822456,C,2,110018,233,233,228,A,ADLD,110029,2017-08-09,2017-07-21,2018-01-30,4094,2018-02-05,13.840862364832383
1943,2879726,AN,21,110015,233,233,131,A,ADLD,201301,2018-01-30,2018-01-29,2018-02-17,4580,2018-02-19,11.458276688288116
1944,2869881,AJ,17,800001,233,233,131,C,ADLD,814112,2018-01-20,2017-04-18,2018-02-14,4370,2018-02-19,15.026360708714005
1945,2866713,C,1,400059,233,233,131,A,ADLD,400607,2017-06-02,2017-06-02,2018-02-13,4545,2018-02-19,12.563015985230145
1946,2876363,C,2,110018,233,233,131,A,ADLD,110003,2018-01-01,2018-01-01,2018-02-16,4091,2018-02-20,14.062899283941825
1947,2898708,AN,17,800001,233,233,131,C,ADLD,834001,2017-11-01,2017-07-27,2018-02-22,4538,2018-02-26,14.682630737133515
1948,2838847,AJ,2,110018,233,233,131,B,ADLD,123110,2017-05-15,2017-05-12,2018-02-04,4388,2018-02-22,13.311849504238019
1949,2938467,C,2,110018,233,233,228,A,ADLD,110065,2017-10-15,2016-09-28,2018-03-04,4091,2018-03-08,13.8535746650034
1950,2983348,AN,22,400104,233,233,131,A,ADLD,400102,2017-06-10,2017-06-09,2018-03-15,4581,2018-03-19,11.700146527342543
1951,2987521,AN,21,110015,233,233,131,B,ADLD,135133,2017-06-01,2017-05-23,2018-03-16,4580,2018-03-19,12.417753267362304
1952,2978945,AN,8,700064,201,233,131,D,ADLD,754010,2017-11-28,2016-07-14,2018-03-14,4508,2018-03-24,15.957694151660693
1953,3033977,AN,21,110015,233,233,131,B,ADLD,305004,2017-08-25,2017-08-21,2018-03-29,4580,2018-04-02,12.647748826119507
1954,2923243,C,1,400059,233,233,131,A,ADLD,400013,2017-06-17,2017-06-16,2018-02-28,4545,2018-03-27,12.562211743411929
1955,2957642,C,8,700064,233,233,131,A,ADLD,700107,2017-11-19,2017-11-17,2018-03-08,4500,2018-03-12,12.996956502217678
1956,3067360,AN,22,400104,233,233,131,A,ADLD,400705,2017-10-06,2017-10-03,2018-04-09,4581,2018-04-11,11.70096295464285
1957,3063241,AN,8,700064,233,233,131,A,ADLD,700159,2017-05-02,2017-04-19,2018-04-07,4508,2018-04-13,12.737590266230534
1958,3050398,AI,27,110034,233,233,131,B,ADLD,305001,2018-02-08,2018-02-08,2018-04-03,4388,2018-04-15,12.868433654071623
1959,2883633,AJ,3,560011,233,245,131,A,ADLD,560002,2017-07-20,2017-07-20,2018-02-18,4460,2018-02-21,12.360184161100964
1960,3071319,AD,2,110018,233,233,131,A,ADLD,110048,2017-06-29,2017-05-14,2018-04-10,4148,2018-04-13,12.58118326682947
1961,3071319,C,2,110018,233,233,131,A,ADLD,110048,2017-06-29,2016-10-05,2018-04-10,4148,2018-04-13,13.822352604742168
1962,2873223,C,6,160059,233,233,131,B,ADLD,147001,2017-12-04,2017-12-01,2018-02-15,4549,2018-02-20,13.13645710990675
1963,2843599,AJ,2,110018,233,233,228,A,ADLD,110074,2018-01-20,2017-05-03,2018-02-06,4388,2018-02-09,12.035726703594893
1964,2861122,AD,12,302006,233,233,131,C,ADLD,301001,2017-10-12,2017-09-09,2018-02-11,4408,2018-03-04,13.609601857829965
1965,2932092,C,9,411016,233,233,131,A,ADLD,411057,2017-05-16,2017-05-11,2018-03-03,4548,2018-03-26,12.379908414902808
1966,2940179,C,3,560011,233,233,131,A,ADLD,560070,2017-04-21,2017-04-18,2018-03-05,4461,2018-03-07,13.08735116402595
1967,2988319,AE,1,400059,233,233,131,A,ADLD,400067,2017-04-15,2017-04-14,2018-03-16,4015,2018-03-19,13.671177717431778
1968,3025604,C,4,600024,233,233,131,A,ADLD,600014,2017-11-24,2017-11-24,2018-03-27,4483,2018-04-01,13.025492858823029
1969,2869789,AN,4,600024,233,233,131,C,ADLD,605006,2017-06-24,2017-06-22,2018-02-14,4490,2018-02-16,14.875164771504704
1970,2889302,AN,21,110015,233,233,228,A,ADLD,302020,2018-02-04,2016-05-19,2018-02-20,4580,2018-02-21,11.385235855033084
1971,2882211,AN,22,400104,233,233,131,B,ADLD,416416,2017-05-11,2018-03-06,2018-02-17,4581,2018-02-22,12.771298987982217
1972,2989435,AJ,2,110018,233,233,131,A,ADLD,122001,2017-06-22,2016-06-20,2018-03-16,4388,2018-03-22,12.261283738625178
1973,3015347,AN,21,110015,233,233,131,A,ADLD,302017,2017-07-12,2017-07-04,2018-03-24,4580,2018-03-27,11.594640356576353
1974,2867283,AN,22,400104,233,233,131,A,ADLD,380054,2016-06-23,2016-06-22,2018-02-13,4581,2018-02-16,11.673002689006601
1975,2824721,AI,9,411016,233,233,131,B,ADLD,440018,2017-12-07,2017-12-07,2018-01-31,4021,2018-02-10,15.015747793349842
1976,2884121,AN,3,560011,233,233,131,A,ADLD,560102,2017-05-24,2017-05-24,2018-02-19,4467,2018-02-20,12.836400221351468
1977,2898579,AN,8,700064,233,233,131,A,ADLD,700060,2017-11-30,2016-12-31,2018-02-22,4508,2018-02-26,12.737456225927499
1978,2930545,AJ,3,560011,233,233,131,C,ADLD,571105,2017-04-01,2017-04-01,2018-03-02,4460,2018-03-06,14.640473711088006
1979,2897287,AN,2,110018,233,233,131,A,ADLD,110035,2017-11-21,2017-12-04,2018-02-22,4147,2018-03-10,13.600889037223372
1980,2987494,AJ,25,560037,233,233,131,A,ADLD,560004,2017-05-13,2017-05-12,2018-03-16,4460,2018-03-19,12.01968515450464
1981,3023188,AJ,23,400001,233,233,131,A,ADLD,411001,2017-08-23,2017-08-21,2018-03-26,4398,2018-03-28,12.125805381595537
1982,3022551,AD,2,110018,233,233,228,A,ADLD,122011,2017-08-05,2017-02-12,2018-03-26,4148,2018-03-30,12.387971917046869
1983,2988009,C,7,500004,233,233,228,C,ADLD,530048,2018-02-06,2016-06-21,2018-03-16,4477,2018-03-28,14.775587694471561
1984,3082059,AI,6,160059,233,233,131,C,ADLD,141008,2017-11-21,2017-11-21,2018-04-13,4437,2018-04-18,13.973178560220063
1985,2830335,AN,21,110015,233,245,131,A,ADLD,110029,2017-03-15,2017-03-11,2018-02-02,4580,2018-02-05,11.167571412494485
1986,3066418,AJ,27,110034,233,245,228,A,ADLD,110029,2017-12-30,2017-12-11,2018-04-08,4388,2018-04-12,11.291685315077217
1987,2861471,AN,2,110018,233,233,131,A,ADLD,110017,2016-05-05,2016-05-04,2018-02-11,4147,2018-02-17,13.60086466625918
1988,2852221,C,12,302006,233,233,131,C,ADLD,335001,2017-11-15,2017-11-15,2018-02-08,4453,2018-02-14,14.706851865569867
1989,2980758,Y,2,110018,233,233,131,A,ADLD,110057,2017-03-29,2017-03-23,2018-03-14,4147,2018-03-17,15.74475677126113
1990,2899742,AI,7,500004,233,233,131,A,ADLD,500015,2017-11-20,2017-11-20,2018-02-23,4474,2018-02-24,12.181866918432668
1991,2958934,C,3,560011,233,245,131,A,ADLD,560068,2017-03-21,2017-03-21,2018-03-09,4461,2018-03-14,12.920220216091515
1992,3043450,AJ,25,560037,308,245,228,A,ADLD,560068,2017-06-07,2018-03-29,2018-03-31,4460,2018-04-10,11.6432350034016
1993,2970730,AN,26,560066,201,201,131,0,ADLD,670102,2017-12-29,2017-08-19,2018-03-12,4495,2018-03-16,11.73304770112173
1994,2950439,AN,22,400104,308,233,131,A,ADLD,400070,2017-08-18,2017-08-17,2018-03-07,4581,2018-03-13,11.700103201183985
1995,3043956,C,12,302006,233,233,228,B,ADLD,313002,2017-08-19,2017-08-13,2018-03-31,4453,2018-04-07,13.418593678703424
1996,2949332,D,1,400059,233,233,228,B,ADLD,574104,2018-02-18,2016-12-01,2018-03-07,4390,2018-03-10,14.40469403809875
1997,3022528,AE,2,110018,233,233,131,C,ADLD,143521,2017-09-19,2017-04-04,2018-03-26,4093,2018-04-02,15.069631080105466
1998,3022528,AN,2,110018,233,233,131,C,ADLD,143521,2017-09-19,2017-03-09,2018-03-26,4093,2018-04-02,15.97229968949652
1999,2940105,AN,3,560011,233,233,131,B,ADLD,585102,2017-06-08,2017-06-06,2018-03-05,4467,2018-03-07,13.919313026154452
2000,2969821,AN,22,400104,233,233,131,C,ADLD,492009,2017-05-01,2017-04-28,2018-03-11,4581,2018-03-13,13.92271180340622
2001,3045195,AA,3,560011,233,233,131,A,ADLD,560037,2017-09-06,2017-05-24,2018-04-01,4400,2018-04-04,11.76512876842424
2002,2881265,AN,7,500004,233,233,131,A,ADLD,500072,2016-11-23,2016-11-12,2018-02-17,4403,2018-02-22,12.932982609590564
2003,2962684,C,2,110018,233,233,131,A,ADLD,122001,2017-11-01,2017-10-17,2018-03-10,4091,2018-03-13,14.079143885515776
2004,3032071,AI,27,110034,233,233,131,A,ADLD,110085,2018-01-08,2018-01-08,2018-03-28,4388,2018-04-04,11.555464363100967
2005,3066314,AJ,6,160059,233,233,228,B,ADLD,160103,2017-10-01,2017-09-26,2018-04-08,4437,2018-04-11,12.853392860769379
2006,2904296,AN,22,400104,233,233,131,A,ADLD,382213,2017-11-23,2017-11-19,2018-02-24,4581,2018-02-27,11.675925850766742
2007,2896979,AN,22,400104,233,233,131,A,ADLD,400004,2017-10-26,2017-10-25,2018-02-22,4581,2018-02-26,11.70001384098196
2008,2919542,J,2,110018,233,233,228,A,ADLD,500018,2018-01-31,2018-01-26,2018-02-27,4478,2018-03-09,13.424951030863998
2009,2969231,AJ,2,110018,233,233,228,A,ADLD,110059,2018-01-27,2017-12-23,2018-03-10,4388,2018-03-15,12.035706394458067
2010,2846802,H,1,400059,233,233,131,A,ADLD,110092,2016-11-10,2016-11-06,2018-02-06,4011,2018-02-21,14.8751230648285
2011,3034553,AN,26,560066,233,233,131,A,ADLD,560004,2017-04-14,2017-03-29,2018-03-29,5001,2018-04-03,10.051450124428204
2012,3040016,AN,21,110015,233,233,228,A,ADLD,121003,2018-02-21,2016-12-04,2018-03-30,4580,2018-04-05,11.14014925367351
2013,3031372,AN,22,400104,233,233,131,A,ADLD,411027,2017-05-03,2017-05-02,2018-03-28,4581,2018-04-11,11.714938348662383
2014,2864440,AJ,1,400059,233,0,131,A,ADLD,400049,2017-05-15,2017-05-13,2018-02-12,4398,2018-02-15,15.86368028598844
2015,2819923,AN,21,110015,233,233,131,A,ADLD,110052,2017-07-06,2017-07-05,2018-01-30,4580,2018-02-02,11.334730793220473
2016,2831967,AJ,12,302006,233,233,228,C,ADLD,335001,2018-01-10,2016-06-11,2018-02-02,4407,2018-02-05,14.127449981050283
2017,2947841,AB,1,400059,233,233,228,A,ADLD,500044,2017-12-02,2017-07-08,2018-03-06,4390,2018-03-11,11.675686750023772
2018,3045429,AN,22,400104,233,233,131,A,ADLD,400051,2017-02-12,2017-02-09,2018-04-02,4581,2018-04-11,11.700077476277343
2019,2970924,AD,4,600024,233,233,131,A,ADLD,600063,2018-02-14,2017-11-22,2018-03-12,4488,2018-03-16,11.763283933686225
2020,2837243,AD,8,700064,233,233,131,A,ADLD,700040,2017-11-22,2017-11-13,2018-02-03,4510,2018-02-08,11.713484589351708
2021,2879384,AJ,2,110018,233,233,228,A,ADLD,110036,2018-01-19,2017-08-03,2018-02-17,4388,2018-02-21,12.035675253781605
2022,2891870,C,2,110018,233,233,228,A,ADLD,121001,2017-07-02,2017-06-17,2018-02-21,4091,2018-02-23,13.868381379690241
2023,2883974,AJ,1,400059,233,233,131,A,ADLD,400603,2017-05-18,2017-05-18,2018-02-18,4398,2018-02-24,12.619357042480193
2024,2938775,AN,22,400104,233,233,131,A,ADLD,411015,2017-07-18,2017-07-17,2018-03-04,4581,2018-03-07,11.714922101352922
2025,3074351,AN,26,560066,233,233,131,A,ADLD,560068,2017-05-22,2017-05-20,2018-04-11,5001,2018-04-15,10.05153677674532
2026,2877056,S,2,110018,233,233,131,A,ADLD,121005,2017-07-08,2017-06-29,2018-02-16,4150,2018-02-24,15.295581870319268
2027,2970111,AN,8,700064,233,233,131,A,ADLD,700050,2017-10-13,2017-10-11,2018-03-11,4508,2018-03-14,12.737442686502948
2028,3080146,AJ,23,400001,308,233,228,A,ADLD,400070,2017-09-10,2017-07-29,2018-04-13,4398,2018-04-16,11.901596873250337
2029,2943701,Y,2,110018,233,233,131,A,ADLD,110001,2017-09-01,2017-08-24,2018-03-06,4147,2018-03-08,15.744680950483655
2030,3045283,AN,26,560066,308,233,131,A,ADLD,560077,2017-06-21,2017-06-12,2018-04-02,5001,2018-04-12,10.051548962227411
2031,3065906,AN,21,110015,233,245,131,A,ADLD,110001,2017-05-25,2017-05-24,2018-04-08,4580,2018-04-12,11.167533502105748
2032,2862179,AN,2,110018,233,233,131,A,ADLD,110021,2018-01-15,2018-01-01,2018-02-12,4147,2018-02-15,13.600870082029001
2033,3007678,C,12,302006,233,233,131,B,ADLD,313004,2017-05-12,2017-05-06,2018-03-22,4453,2018-03-24,13.628004949958964
2034,3075617,C,5,380009,233,233,228,B,ADLD,395002,2018-02-26,2018-02-25,2018-04-11,4546,2018-04-16,13.298565276380014
2035,2859570,AN,21,110015,233,233,131,A,ADLD,122018,2017-04-19,2017-04-17,2018-02-10,4580,2018-02-15,11.350932068635867
2036,2923541,AJ,7,500004,233,233,228,C,ADLD,535501,2017-06-17,2017-06-05,2018-02-28,4474,2018-03-07,14.23146642005139
2037,2940662,S,24,110092,233,233,131,B,ADLD,243001,2018-01-12,2017-12-08,2018-03-05,4150,2018-03-08,16.00219172294748
2038,2845500,AN,17,800001,233,233,131,A,ADLD,800020,2017-12-20,2017-06-30,2018-02-06,4538,2018-02-14,12.538493931712676
2039,2879099,AJ,10,226010,201,233,228,0,ADLD,221208,2017-10-13,2015-11-22,2018-02-16,4444,2018-02-23,10.71615236968027
2040,2928908,G,1,400059,233,233,131,A,ADLD,800020,2018-02-06,2017-06-17,2018-03-01,4011,2018-03-08,15.69641229868246
2041,2873349,AN,2,110018,233,233,131,A,ADLD,110029,2017-12-18,2017-12-17,2018-02-15,4147,2018-02-19,13.600880913568641
2042,2889360,C,12,302006,233,233,131,A,ADLD,302019,2017-11-19,2017-11-13,2018-02-20,4453,2018-02-23,12.564067648661478
2043,2939201,AJ,2,110018,233,233,228,A,ADLD,201010,2018-01-25,2017-05-15,2018-03-04,4388,2018-03-06,12.158848814674151
2044,2923739,C,1,400059,233,233,131,A,ADLD,400059,2017-03-12,2017-03-04,2018-02-28,4545,2018-03-06,12.562274024764854
2045,2970307,AN,21,110015,233,233,131,A,ADLD,110059,2017-08-03,2017-08-02,2018-03-11,4580,2018-03-14,11.334740270817658
2046,2947713,AN,21,110015,233,233,131,B,ADLD,301019,2017-04-19,2017-04-17,2018-03-06,4580,2018-03-19,12.642353365436708
2047,2975344,AN,7,500004,233,233,131,A,ADLD,500003,2016-05-21,2017-03-03,2018-03-13,4403,2018-03-20,12.932889187561173
2048,3000065,AN,21,110015,233,233,228,A,ADLD,122003,2018-02-20,2018-01-30,2018-03-20,4580,2018-03-27,11.141503196128415
2049,3029873,C,4,600024,233,233,131,A,ADLD,600078,2017-05-10,2017-05-09,2018-03-28,4483,2018-03-31,13.025579511140144
2050,3047292,AN,8,700064,233,233,131,C,ADLD,751025,2017-11-03,2017-10-01,2018-04-02,4508,2018-04-05,14.904588390002449
2051,3063634,Y,7,500004,233,233,131,A,ADLD,500049,2018-02-24,2018-02-24,2018-04-07,4403,2018-04-11,15.076789416217853
2052,3068998,C,2,110018,308,233,131,A,ADLD,110092,2018-03-06,2017-11-03,2018-04-09,4091,2018-04-16,14.063019784820312
2053,2867358,C,8,700064,233,233,131,C,ADLD,751015,2017-11-24,2017-11-20,2018-02-13,4500,2018-02-15,15.164011491572698
2054,2930410,AN,21,110015,233,233,131,B,ADLD,147001,2016-12-18,2016-10-06,2018-03-02,4580,2018-04-05,12.433821856417119
2055,3060511,AN,21,110015,233,233,131,A,ADLD,110027,2017-07-25,2017-07-23,2018-04-06,4580,2018-04-10,11.3346969446591
2056,2843615,J,12,302006,233,233,131,A,ADLD,302015,2018-01-26,2018-01-21,2018-02-06,4459,2018-02-08,13.215736573449671
2057,2979241,C,9,411016,233,233,131,A,ADLD,411013,2017-12-07,2017-12-05,2018-03-14,4022,2018-03-19,14.600192719977372
2058,2928883,AI,23,400001,233,245,131,A,ADLD,380028,2017-10-07,2017-10-06,2018-03-01,4398,2018-03-10,11.803907905716354
2059,3058996,AJ,8,700064,233,233,131,A,ADLD,700007,2017-09-08,2017-09-02,2018-04-05,4503,2018-04-07,12.41998966886014
